distance_to_obstacle,obstacle_width,obstacle_height,game_speed,action
405,17,35,8.19,False
397,17,35,8.19,False
391,17,35,8.19,False
382,17,35,8.19,False
375,17,35,8.2,False
367,17,35,8.2,False
359,17,35,8.2,False
351,17,35,8.2,False
345,17,35,8.2,False
337,17,35,8.2,False
329,17,35,8.2,False
320,17,35,8.2,False
313,17,35,8.2,False
304,17,35,8.2,False
297,17,35,8.21,False
289,17,35,8.21,False
282,17,35,8.21,False
274,17,35,8.21,False
265,17,35,8.21,False
258,17,35,8.21,False
249,17,35,8.21,False
242,17,35,8.21,False
235,17,35,8.21,False
227,17,35,8.21,False
219,17,35,8.22,False
211,17,35,8.22,False
204,17,35,8.22,False
196,17,35,8.22,False
189,17,35,8.22,False
180,17,35,8.22,False
173,17,35,8.22,False
165,17,35,8.22,False
157,17,35,8.22,False
149,17,35,8.22,False
142,17,35,8.23,False
135,17,35,8.23,False
126,17,35,8.23,False
119,17,35,8.23,False
111,17,35,8.23,False
103,17,35,8.23,False
96,17,35,8.23,False
444,25,50,8.27,False
438,25,50,8.27,False
429,25,50,8.27,False
422,25,50,8.27,False
413,25,50,8.27,False
405,25,50,8.27,False
397,25,50,8.27,False
389,25,50,8.27,False
381,25,50,8.27,False
372,25,50,8.28,False
365,25,50,8.28,False
357,25,50,8.28,False
351,25,50,8.28,False
341,25,50,8.28,False
334,25,50,8.28,False
327,25,50,8.28,False
318,25,50,8.28,False
310,25,50,8.28,False
302,25,50,8.28,False
294,25,50,8.29,False
286,25,50,8.29,False
279,25,50,8.29,False
269,25,50,8.29,False
262,25,50,8.29,False
255,25,50,8.29,False
246,25,50,8.29,False
239,25,50,8.29,False
231,25,50,8.29,False
223,25,50,8.29,False
215,25,50,8.3,False
207,25,50,8.3,False
199,25,50,8.3,False
191,25,50,8.3,False
183,25,50,8.3,False
176,25,50,8.3,False
167,25,50,8.3,False
160,25,50,8.3,False
153,25,50,8.3,False
145,25,50,8.3,False
137,25,50,8.31,False
129,25,50,8.31,False
121,25,50,8.31,False
114,25,50,8.31,False
105,25,50,8.31,False
98,25,50,8.31,False
418,17,35,8.35,False
410,17,35,8.35,False
403,17,35,8.35,False
395,17,35,8.35,False
388,17,35,8.35,False
380,17,35,8.35,False
373,17,35,8.35,False
365,17,35,8.35,False
358,17,35,8.35,False
349,17,35,8.35,False
342,17,35,8.36,False
335,17,35,8.36,False
326,17,35,8.36,False
318,17,35,8.36,False
309,17,35,8.36,False
301,17,35,8.36,False
293,17,35,8.36,False
285,17,35,8.36,False
279,17,35,8.36,False
270,17,35,8.36,False
263,17,35,8.37,False
255,17,35,8.37,False
247,17,35,8.37,False
239,17,35,8.37,False
232,17,35,8.37,False
223,17,35,8.37,False
215,17,35,8.37,False
208,17,35,8.37,False
199,17,35,8.37,False
191,17,35,8.37,False
183,17,35,8.38,False
176,17,35,8.38,False
169,17,35,8.38,False
160,17,35,8.38,False
152,17,35,8.38,False
144,17,35,8.38,False
136,17,35,8.38,False
128,17,35,8.38,False
121,17,35,8.38,False
112,17,35,8.38,False
104,17,35,8.39,False
96,17,35,8.39,False
391,25,50,8.42,False
383,25,50,8.42,False
375,25,50,8.42,False
367,25,50,8.42,False
359,25,50,8.42,False
352,25,50,8.43,False
343,25,50,8.43,False
335,25,50,8.43,False
328,25,50,8.43,False
320,25,50,8.43,False
312,25,50,8.43,False
304,25,50,8.43,False
298,25,50,8.43,False
289,25,50,8.43,False
282,25,50,8.43,False
273,25,50,8.44,False
264,25,50,8.44,False
256,25,50,8.44,False
248,25,50,8.44,False
240,25,50,8.44,False
233,25,50,8.44,False
224,25,50,8.44,False
216,25,50,8.44,False
208,25,50,8.44,False
200,25,50,8.44,False
192,25,50,8.45,False
184,25,50,8.45,False
177,25,50,8.45,False
168,25,50,8.45,False
160,25,50,8.45,False
154,25,50,8.45,False
145,25,50,8.45,False
138,25,50,8.45,False
131,25,50,8.45,False
121,25,50,8.45,False
115,25,50,8.46,False
106,25,50,8.46,False
98,25,50,8.46,False
461,17,35,8.49,False
454,17,35,8.49,False
445,17,35,8.49,False
438,17,35,8.5,False
429,17,35,8.5,False
422,17,35,8.5,False
413,17,35,8.5,False
406,17,35,8.5,False
398,17,35,8.5,False
390,17,35,8.5,False
382,17,35,8.5,False
372,17,35,8.5,False
365,17,35,8.5,False
357,17,35,8.51,False
349,17,35,8.51,False
341,17,35,8.51,False
333,17,35,8.51,False
326,17,35,8.51,False
317,17,35,8.51,False
309,17,35,8.51,False
301,17,35,8.51,False
293,17,35,8.51,False
285,17,35,8.51,False
277,17,35,8.52,False
270,17,35,8.52,False
262,17,35,8.52,False
252,17,35,8.52,False
245,17,35,8.52,False
236,17,35,8.52,False
229,17,35,8.52,False
222,17,35,8.52,False
213,17,35,8.52,False
204,17,35,8.52,False
196,17,35,8.53,False
188,17,35,8.53,False
180,17,35,8.53,False
172,17,35,8.53,False
164,17,35,8.53,False
155,17,35,8.53,False
149,17,35,8.53,False
140,17,35,8.53,False
131,17,35,8.53,False
123,17,35,8.53,False
115,17,35,8.54,False
107,17,35,8.54,False
99,17,35,8.54,False
257,17,35,8.57,False
249,17,35,8.57,False
241,17,35,8.57,False
233,17,35,8.58,False
225,17,35,8.58,False
217,17,35,8.58,False
210,17,35,8.58,False
200,17,35,8.58,False
192,17,35,8.58,False
185,17,35,8.58,False
175,17,35,8.58,False
167,17,35,8.58,False
160,17,35,8.58,False
150,17,35,8.59,False
144,17,35,8.59,False
135,17,35,8.59,False
128,17,35,8.59,False
120,17,35,8.59,False
111,17,35,8.59,False
104,17,35,8.59,False
94,17,35,8.59,False
448,17,35,8.63,False
438,17,35,8.63,False
430,17,35,8.63,False
423,17,35,8.63,False
413,17,35,8.63,False
405,17,35,8.63,False
397,17,35,8.63,False
390,17,35,8.63,False
380,17,35,8.64,False
373,17,35,8.64,False
364,17,35,8.64,False
356,17,35,8.64,False
348,17,35,8.64,False
339,17,35,8.64,False
331,17,35,8.64,False
324,17,35,8.64,False
314,17,35,8.64,False
307,17,35,8.64,False
297,17,35,8.65,False
289,17,35,8.65,False
282,17,35,8.65,False
272,17,35,8.65,False
265,17,35,8.65,False
258,17,35,8.65,False
248,17,35,8.65,False
242,17,35,8.65,False
232,17,35,8.65,False
224,17,35,8.65,False
216,17,35,8.66,False
208,17,35,8.66,False
200,17,35,8.66,False
192,17,35,8.66,False
184,17,35,8.66,False
176,17,35,8.66,False
167,17,35,8.66,False
159,17,35,8.66,False
150,17,35,8.66,False
142,17,35,8.66,False
134,17,35,8.67,False
125,17,35,8.67,False
117,17,35,8.67,False
110,17,35,8.67,False
101,17,35,8.67,False
93,17,35,8.67,False
60,17,35,8.71,False
378,17,35,8.74,False
370,17,35,8.74,False
362,17,35,8.74,False
353,17,35,8.74,False
345,17,35,8.74,False
336,17,35,8.75,False
328,17,35,8.75,False
319,17,35,8.75,False
311,17,35,8.75,False
304,17,35,8.75,False
295,17,35,8.75,False
288,17,35,8.75,False
278,17,35,8.75,False
270,17,35,8.75,False
261,17,35,8.75,False
253,17,35,8.76,False
244,17,35,8.76,False
237,17,35,8.76,False
228,17,35,8.76,False
220,17,35,8.76,False
211,17,35,8.76,False
203,17,35,8.76,False
195,17,35,8.76,False
187,17,35,8.76,False
179,17,35,8.76,False
170,17,35,8.77,False
162,17,35,8.77,False
154,17,35,8.77,False
145,17,35,8.77,False
137,17,35,8.77,False
129,17,35,8.77,False
122,17,35,8.77,False
112,17,35,8.77,False
104,17,35,8.77,False
96,17,35,8.77,False
427,17,35,8.81,False
418,17,35,8.81,False
410,17,35,8.81,False
403,17,35,8.81,False
393,17,35,8.81,False
385,17,35,8.81,False
377,17,35,8.82,False
369,17,35,8.82,False
360,17,35,8.82,False
353,17,35,8.82,False
345,17,35,8.82,False
337,17,35,8.82,False
328,17,35,8.82,False
319,17,35,8.82,False
311,17,35,8.82,False
302,17,35,8.82,False
294,17,35,8.83,False
285,17,35,8.83,False
277,17,35,8.83,False
269,17,35,8.83,False
260,17,35,8.83,False
252,17,35,8.83,False
245,17,35,8.83,False
235,17,35,8.83,False
227,17,35,8.83,False
220,17,35,8.83,False
210,17,35,8.84,False
202,17,35,8.84,False
193,17,35,8.84,False
185,17,35,8.84,False
176,17,35,8.84,False
168,17,35,8.84,False
159,17,35,8.84,False
150,17,35,8.84,False
142,17,35,8.84,False
133,17,35,8.84,False
124,17,35,8.85,False
116,17,35,8.85,False
108,17,35,8.85,False
99,17,35,8.85,False
428,17,35,8.88,False
419,17,35,8.88,False
409,17,35,8.89,False
402,17,35,8.89,False
395,17,35,8.89,False
386,17,35,8.89,False
377,17,35,8.89,False
369,17,35,8.89,False
361,17,35,8.89,False
352,17,35,8.89,False
344,17,35,8.89,False
334,17,35,8.89,False
327,17,35,8.9,False
317,17,35,8.9,False
309,17,35,8.9,False
300,17,35,8.9,False
292,17,35,8.9,False
284,17,35,8.9,False
275,17,35,8.9,False
267,17,35,8.9,False
260,17,35,8.9,False
250,17,35,8.9,False
242,17,35,8.91,False
235,17,35,8.91,False
225,17,35,8.91,False
217,17,35,8.91,False
208,17,35,8.91,False
200,17,35,8.91,False
191,17,35,8.91,False
183,17,35,8.91,False
175,17,35,8.91,False
167,17,35,8.91,False
160,17,35,8.92,False
151,17,35,8.92,False
142,17,35,8.92,False
134,17,35,8.92,False
125,17,35,8.92,False
117,17,35,8.92,False
108,17,35,8.92,False
100,17,35,8.92,False
91,17,35,8.92,False
408,25,50,8.96,False
399,25,50,8.96,False
391,25,50,8.96,False
382,25,50,8.96,False
375,25,50,8.96,False
365,25,50,8.96,False
357,25,50,8.96,False
350,25,50,8.97,False
340,25,50,8.97,False
332,25,50,8.97,False
325,25,50,8.97,False
315,25,50,8.97,False
308,25,50,8.97,False
298,25,50,8.97,False
290,25,50,8.97,False
282,25,50,8.97,False
273,25,50,8.97,False
266,25,50,8.98,False
256,25,50,8.98,False
249,25,50,8.98,False
240,25,50,8.98,False
232,25,50,8.98,False
222,25,50,8.98,False
214,25,50,8.98,False
206,25,50,8.98,False
197,25,50,8.98,False
189,25,50,8.98,False
180,25,50,8.99,False
172,25,50,8.99,False
163,25,50,8.99,False
156,25,50,8.99,False
148,25,50,8.99,False
140,25,50,8.99,False
130,25,50,8.99,False
122,25,50,8.99,False
114,25,50,8.99,False
105,25,50,8.99,False
97,25,50,9.0,False
203,25,50,9.03,False
196,25,50,9.03,False
186,25,50,9.03,False
179,25,50,9.03,False
169,25,50,9.03,False
161,25,50,9.03,False
152,25,50,9.03,False
145,25,50,9.04,False
135,25,50,9.04,False
127,25,50,9.04,False
118,25,50,9.04,False
110,25,50,9.04,False
100,25,50,9.04,False
92,25,50,9.04,False
415,25,50,9.08,False
407,25,50,9.08,False
399,25,50,9.08,False
390,25,50,9.08,False
382,25,50,9.08,False
374,25,50,9.08,False
364,25,50,9.08,False
356,25,50,9.08,False
347,25,50,9.08,False
340,25,50,9.09,False
330,25,50,9.09,False
320,25,50,9.09,False
313,25,50,9.09,False
304,25,50,9.09,False
295,25,50,9.09,False
288,25,50,9.09,False
278,25,50,9.09,False
269,25,50,9.09,False
261,25,50,9.09,False
252,25,50,9.1,False
243,25,50,9.1,False
236,25,50,9.1,False
227,25,50,9.1,False
218,25,50,9.1,False
210,25,50,9.1,False
202,25,50,9.1,False
191,25,50,9.1,False
183,25,50,9.1,False
172,25,50,9.1,False
164,25,50,9.11,False
156,25,50,9.11,False
147,25,50,9.11,False
141,25,50,9.11,False
130,25,50,9.11,False
122,25,50,9.11,False
115,25,50,9.11,False
105,25,50,9.11,False
98,25,50,9.11,False
429,17,35,9.15,False
422,17,35,9.15,False
411,17,35,9.15,False
404,17,35,9.15,False
394,17,35,9.15,False
387,17,35,9.15,False
376,17,35,9.15,False
368,17,35,9.16,False
359,17,35,9.16,False
351,17,35,9.16,False
341,17,35,9.16,False
334,17,35,9.16,False
324,17,35,9.16,False
316,17,35,9.16,False
306,17,35,9.16,False
298,17,35,9.16,False
289,17,35,9.16,False
281,17,35,9.17,False
272,17,35,9.17,False
265,17,35,9.17,False
255,17,35,9.17,False
248,17,35,9.17,False
237,17,35,9.17,False
229,17,35,9.17,False
220,17,35,9.17,False
212,17,35,9.17,False
204,17,35,9.17,False
194,17,35,9.18,False
186,17,35,9.18,False
177,17,35,9.18,False
168,17,35,9.18,False
159,17,35,9.18,False
150,17,35,9.18,False
143,17,35,9.18,False
129,17,35,9.18,False
126,17,35,9.18,False
116,17,35,9.18,False
109,17,35,9.19,False
100,17,35,9.19,False
91,17,35,9.19,False
109,17,35,9.22,False
101,17,35,9.22,False
92,17,35,9.22,False
136,25,50,9.26,False
129,25,50,9.26,False
119,25,50,9.26,False
110,25,50,9.26,False
102,25,50,9.26,False
93,25,50,9.26,False
414,25,50,9.3,False
405,25,50,9.3,False
395,25,50,9.3,False
386,25,50,9.3,False
377,25,50,9.3,False
369,25,50,9.3,False
360,25,50,9.3,False
350,25,50,9.31,False
343,25,50,9.31,False
335,25,50,9.31,False
324,25,50,9.31,False
316,25,50,9.31,False
307,25,50,9.31,False
299,25,50,9.31,False
289,25,50,9.31,False
281,25,50,9.31,False
273,25,50,9.31,False
262,25,50,9.32,False
255,25,50,9.32,False
247,25,50,9.32,False
237,25,50,9.32,False
229,25,50,9.32,False
219,25,50,9.32,False
212,25,50,9.32,False
202,25,50,9.32,False
193,25,50,9.32,False
185,25,50,9.32,False
176,25,50,9.33,False
168,25,50,9.33,False
158,25,50,9.33,False
150,25,50,9.33,False
141,25,50,9.33,False
132,25,50,9.33,False
122,25,50,9.33,False
114,25,50,9.33,False
105,25,50,9.33,False
98,25,50,9.33,False
418,25,50,9.37,False
411,25,50,9.37,False
402,25,50,9.37,False
393,25,50,9.37,False
382,25,50,9.37,False
374,25,50,9.37,False
365,25,50,9.38,False
356,25,50,9.38,False
348,25,50,9.38,False
338,25,50,9.38,False
331,25,50,9.38,False
320,25,50,9.38,False
313,25,50,9.38,False
304,25,50,9.38,False
293,25,50,9.38,False
286,25,50,9.38,False
276,25,50,9.39,False
267,25,50,9.39,False
258,25,50,9.39,False
249,25,50,9.39,False
240,25,50,9.39,False
232,25,50,9.39,False
222,25,50,9.39,False
214,25,50,9.39,False
204,25,50,9.39,False
196,25,50,9.39,False
187,25,50,9.4,False
178,25,50,9.4,False
169,25,50,9.4,False
161,25,50,9.4,False
150,25,50,9.4,False
142,25,50,9.4,False
133,25,50,9.4,False
124,25,50,9.4,False
114,25,50,9.4,False
106,25,50,9.4,False
94,25,50,9.41,False
239,17,35,9.44,False
229,17,35,9.44,False
221,17,35,9.44,False
213,17,35,9.44,False
203,17,35,9.44,False
194,17,35,9.45,False
185,17,35,9.45,False
177,17,35,9.45,False
166,17,35,9.45,False
157,17,35,9.45,False
149,17,35,9.45,False
140,17,35,9.45,False
131,17,35,9.45,False
122,17,35,9.45,False
114,17,35,9.45,False
104,17,35,9.46,False
96,17,35,9.46,False
357,17,35,9.49,False
349,17,35,9.49,False
340,17,35,9.49,False
331,17,35,9.49,False
322,17,35,9.5,False
314,17,35,9.5,False
306,17,35,9.5,False
296,17,35,9.5,False
287,17,35,9.5,False
277,17,35,9.5,False
269,17,35,9.5,False
258,17,35,9.5,False
250,17,35,9.5,False
241,17,35,9.5,False
231,17,35,9.51,False
223,17,35,9.51,False
215,17,35,9.51,False
204,17,35,9.51,False
196,17,35,9.51,False
187,17,35,9.51,False
177,17,35,9.51,False
168,17,35,9.51,False
159,17,35,9.51,False
150,17,35,9.51,False
142,17,35,9.52,False
131,17,35,9.52,False
122,17,35,9.52,False
114,17,35,9.52,False
103,17,35,9.52,False
96,17,35,9.52,False
399,17,35,9.56,False
392,17,35,9.56,False
381,17,35,9.56,False
374,17,35,9.56,False
363,17,35,9.56,False
355,17,35,9.56,False
345,17,35,9.56,False
337,17,35,9.56,False
329,17,35,9.56,False
318,17,35,9.56,False
310,17,35,9.57,False
300,17,35,9.57,False
291,17,35,9.57,False
282,17,35,9.57,False
274,17,35,9.57,False
263,17,35,9.57,False
255,17,35,9.57,False
246,17,35,9.57,False
237,17,35,9.57,False
228,17,35,9.57,False
219,17,35,9.58,False
211,17,35,9.58,False
200,17,35,9.58,False
192,17,35,9.58,False
184,17,35,9.58,False
175,17,35,9.58,False
164,17,35,9.58,False
155,17,35,9.58,False
144,17,35,9.58,False
137,17,35,9.58,False
128,17,35,9.59,False
119,17,35,9.59,False
111,17,35,9.59,False
101,17,35,9.59,False
90,17,35,9.59,False
290,17,35,9.62,False
280,17,35,9.63,False
270,17,35,9.63,False
261,17,35,9.63,False
253,17,35,9.63,False
243,17,35,9.63,False
235,17,35,9.63,False
226,17,35,9.63,False
215,17,35,9.63,False
206,17,35,9.63,False
198,17,35,9.63,False
187,17,35,9.64,False
180,17,35,9.64,False
169,17,35,9.64,False
162,17,35,9.64,False
151,17,35,9.64,False
143,17,35,9.64,False
134,17,35,9.64,False
126,17,35,9.64,False
115,17,35,9.64,False
107,17,35,9.64,False
97,17,35,9.65,False
328,25,50,9.68,False
319,25,50,9.68,False
310,25,50,9.68,False
301,25,50,9.68,False
294,25,50,9.68,False
283,25,50,9.69,False
274,25,50,9.69,False
265,25,50,9.69,False
256,25,50,9.69,False
247,25,50,9.69,False
237,25,50,9.69,False
224,25,50,9.69,False
220,25,50,9.69,False
210,25,50,9.69,False
201,25,50,9.69,False
191,25,50,9.7,False
182,25,50,9.7,False
174,25,50,9.7,False
163,25,50,9.7,False
154,25,50,9.7,False
145,25,50,9.7,False
136,25,50,9.7,False
127,25,50,9.7,False
118,25,50,9.7,False
110,25,50,9.7,False
100,25,50,9.71,False
90,25,50,9.71,False
440,25,50,9.74,False
431,25,50,9.74,False
423,25,50,9.74,False
412,25,50,9.74,False
403,25,50,9.75,False
395,25,50,9.75,False
384,25,50,9.75,False
375,25,50,9.75,False
367,25,50,9.75,False
358,25,50,9.75,False
348,25,50,9.75,False
338,25,50,9.75,False
330,25,50,9.75,False
319,25,50,9.75,False
310,25,50,9.76,False
301,25,50,9.76,False
291,25,50,9.76,False
282,25,50,9.76,False
273,25,50,9.76,False
266,25,50,9.76,False
256,25,50,9.76,False
245,25,50,9.76,False
237,25,50,9.76,False
226,25,50,9.76,False
218,25,50,9.77,False
208,25,50,9.77,False
199,25,50,9.77,False
190,25,50,9.77,False
181,25,50,9.77,False
173,25,50,9.77,False
162,25,50,9.77,False
154,25,50,9.77,False
144,25,50,9.77,False
136,25,50,9.77,False
125,25,50,9.78,False
115,25,50,9.78,False
106,25,50,9.78,False
97,25,50,9.78,False
353,25,50,9.81,False
346,25,50,9.81,False
336,25,50,9.82,False
327,25,50,9.82,False
316,25,50,9.82,False
309,25,50,9.82,False
298,25,50,9.82,False
288,25,50,9.82,False
279,25,50,9.82,False
269,25,50,9.82,False
259,25,50,9.82,False
252,25,50,9.82,False
241,25,50,9.83,False
232,25,50,9.83,False
224,25,50,9.83,False
212,25,50,9.83,False
204,25,50,9.83,False
193,25,50,9.83,False
184,25,50,9.83,False
177,25,50,9.83,False
166,25,50,9.83,False
157,25,50,9.83,False
147,25,50,9.84,False
137,25,50,9.84,False
128,25,50,9.84,False
117,25,50,9.84,False
109,25,50,9.84,False
99,25,50,9.84,False
413,25,50,9.88,False
406,25,50,9.88,False
394,25,50,9.88,False
385,25,50,9.88,False
375,25,50,9.88,False
366,25,50,9.88,False
357,25,50,9.88,False
348,25,50,9.88,False
339,25,50,9.88,False
330,25,50,9.88,False
318,25,50,9.89,False
309,25,50,9.89,False
299,25,50,9.89,False
291,25,50,9.89,False
280,25,50,9.89,False
271,25,50,9.89,False
261,25,50,9.89,False
251,25,50,9.89,False
242,25,50,9.89,False
234,25,50,9.89,False
224,25,50,9.9,False
214,25,50,9.9,False
204,25,50,9.9,False
193,25,50,9.9,False
185,25,50,9.9,False
176,25,50,9.9,False
167,25,50,9.9,False
158,25,50,9.9,False
148,25,50,9.9,False
139,25,50,9.9,False
130,25,50,9.91,False
120,25,50,9.91,False
112,25,50,9.91,False
103,25,50,9.91,False
93,25,50,9.91,False
399,17,35,9.94,False
391,17,35,9.95,False
381,17,35,9.95,False
370,17,35,9.95,False
361,17,35,9.95,False
352,17,35,9.95,False
343,17,35,9.95,False
332,17,35,9.95,False
323,17,35,9.95,False
313,17,35,9.95,False
303,17,35,9.95,False
295,17,35,9.96,False
284,17,35,9.96,False
275,17,35,9.96,False
265,17,35,9.96,False
256,17,35,9.96,False
245,17,35,9.96,False
236,17,35,9.96,False
226,17,35,9.96,False
217,17,35,9.96,False
207,17,35,9.96,False
199,17,35,9.97,False
187,17,35,9.97,False
180,17,35,9.97,False
170,17,35,9.97,False
160,17,35,9.97,False
152,17,35,9.97,False
140,17,35,9.97,False
132,17,35,9.97,False
122,17,35,9.97,False
111,17,35,9.97,False
102,17,35,9.98,False
92,17,35,9.98,False
543,17,35,6.18,False
536,17,35,6.19,False
530,17,35,6.19,False
524,17,35,6.19,False
519,17,35,6.19,False
513,17,35,6.19,False
507,17,35,6.19,False
502,17,35,6.19,False
496,17,35,6.19,False
490,17,35,6.19,False
484,17,35,6.19,False
479,17,35,6.2,False
472,17,35,6.2,False
467,17,35,6.2,False
461,17,35,6.2,False
455,17,35,6.2,False
449,17,35,6.2,False
444,17,35,6.2,False
438,17,35,6.2,False
433,17,35,6.2,False
426,17,35,6.2,False
421,17,35,6.21,False
415,17,35,6.21,False
410,17,35,6.21,False
403,17,35,6.21,False
398,17,35,6.21,False
391,17,35,6.21,False
385,17,35,6.21,False
380,17,35,6.21,False
374,17,35,6.21,False
368,17,35,6.21,False
363,17,35,6.22,False
357,17,35,6.22,False
353,17,35,6.22,False
346,17,35,6.22,False
341,17,35,6.22,False
335,17,35,6.22,False
329,17,35,6.22,False
324,17,35,6.22,False
318,17,35,6.22,False
312,17,35,6.22,False
307,17,35,6.23,False
302,17,35,6.23,False
295,17,35,6.23,False
289,17,35,6.23,False
284,17,35,6.23,False
278,17,35,6.23,False
272,17,35,6.23,False
267,17,35,6.23,False
262,17,35,6.23,False
255,17,35,6.23,False
250,17,35,6.24,False
244,17,35,6.24,False
238,17,35,6.24,False
233,17,35,6.24,False
228,17,35,6.24,False
222,17,35,6.24,False
216,17,35,6.24,False
210,17,35,6.24,False
205,17,35,6.24,False
199,17,35,6.24,False
193,17,35,6.25,False
187,17,35,6.25,False
182,17,35,6.25,False
176,17,35,6.25,False
170,17,35,6.25,False
165,17,35,6.25,False
159,17,35,6.25,False
153,17,35,6.25,False
147,17,35,6.25,False
142,17,35,6.25,False
135,17,35,6.26,False
131,17,35,6.26,False
124,17,35,6.26,False
119,17,35,6.26,False
112,17,35,6.26,False
107,17,35,6.26,False
101,17,35,6.26,False
96,17,35,6.26,False
195,17,35,6.3,False
189,17,35,6.3,False
184,17,35,6.3,False
178,17,35,6.3,False
172,17,35,6.3,False
166,17,35,6.3,False
161,17,35,6.3,False
155,17,35,6.3,False
148,17,35,6.31,False
143,17,35,6.31,False
137,17,35,6.31,False
131,17,35,6.31,False
125,17,35,6.31,False
119,17,35,6.31,False
114,17,35,6.31,False
108,17,35,6.31,False
103,17,35,6.31,False
96,17,35,6.31,False
455,25,50,6.35,False
449,25,50,6.35,False
442,25,50,6.35,False
437,25,50,6.35,False
432,25,50,6.35,False
426,25,50,6.35,False
420,25,50,6.36,False
413,25,50,6.36,False
408,25,50,6.36,False
403,25,50,6.36,False
396,25,50,6.36,False
390,25,50,6.36,False
384,25,50,6.36,False
378,25,50,6.36,False
373,25,50,6.36,False
366,25,50,6.36,False
360,25,50,6.37,False
354,25,50,6.37,False
349,25,50,6.37,False
344,25,50,6.37,False
338,25,50,6.37,False
332,25,50,6.37,False
326,25,50,6.37,False
320,25,50,6.37,False
315,25,50,6.37,False
309,25,50,6.37,False
302,25,50,6.38,False
296,25,50,6.38,False
290,25,50,6.38,False
284,25,50,6.38,False
279,25,50,6.38,False
272,25,50,6.38,False
266,25,50,6.38,False
260,25,50,6.38,False
255,25,50,6.38,False
249,25,50,6.38,False
243,25,50,6.39,False
237,25,50,6.39,False
232,25,50,6.39,False
225,25,50,6.39,False
219,25,50,6.39,False
213,25,50,6.39,False
207,25,50,6.39,False
201,25,50,6.39,False
195,25,50,6.39,False
189,25,50,6.39,False
183,25,50,6.4,False
177,25,50,6.4,False
171,25,50,6.4,False
165,25,50,6.4,False
160,25,50,6.4,False
153,25,50,6.4,False
147,25,50,6.4,False
141,25,50,6.4,False
135,25,50,6.4,False
129,25,50,6.4,False
123,25,50,6.41,False
117,25,50,6.41,False
111,25,50,6.41,False
105,25,50,6.41,False
99,25,50,6.41,False
554,17,35,6.44,False
548,17,35,6.45,False
542,17,35,6.45,False
536,17,35,6.45,False
530,17,35,6.45,False
525,17,35,6.45,False
518,17,35,6.45,False
512,17,35,6.45,False
506,17,35,6.45,False
500,17,35,6.45,False
494,17,35,6.45,False
488,17,35,6.46,False
482,17,35,6.46,False
476,17,35,6.46,False
470,17,35,6.46,False
464,17,35,6.46,False
458,17,35,6.46,False
452,17,35,6.46,False
446,17,35,6.46,False
440,17,35,6.46,False
434,17,35,6.46,False
428,17,35,6.47,False
422,17,35,6.47,False
416,17,35,6.47,False
410,17,35,6.47,False
404,17,35,6.47,False
398,17,35,6.47,False
393,17,35,6.47,False
386,17,35,6.47,False
381,17,35,6.47,False
374,17,35,6.47,False
368,17,35,6.48,False
362,17,35,6.48,False
357,17,35,6.48,False
350,17,35,6.48,False
345,17,35,6.48,False
338,17,35,6.48,False
332,17,35,6.48,False
327,17,35,6.48,False
319,17,35,6.48,False
315,17,35,6.48,False
309,17,35,6.49,False
302,17,35,6.49,False
297,17,35,6.49,False
290,17,35,6.49,False
284,17,35,6.49,False
278,17,35,6.49,False
273,17,35,6.49,False
267,17,35,6.49,False
261,17,35,6.49,False
255,17,35,6.49,False
249,17,35,6.5,False
244,17,35,6.5,False
237,17,35,6.5,False
231,17,35,6.5,False
225,17,35,6.5,False
219,17,35,6.5,False
214,17,35,6.5,False
207,17,35,6.5,False
201,17,35,6.5,False
195,17,35,6.5,False
189,17,35,6.51,False
183,17,35,6.51,False
177,17,35,6.51,False
171,17,35,6.51,False
165,17,35,6.51,False
159,17,35,6.51,False
153,17,35,6.51,False
147,17,35,6.51,False
141,17,35,6.51,False
136,17,35,6.51,False
129,17,35,6.52,False
124,17,35,6.52,False
118,17,35,6.52,False
112,17,35,6.52,False
106,17,35,6.52,False
99,17,35,6.52,False
50,25,50,6.56,False
492,25,50,6.59,False
486,25,50,6.59,False
480,25,50,6.59,False
475,25,50,6.59,False
468,25,50,6.59,False
462,25,50,6.6,False
456,25,50,6.6,False
450,25,50,6.6,False
443,25,50,6.6,False
438,25,50,6.6,False
431,25,50,6.6,False
426,25,50,6.6,False
419,25,50,6.6,False
413,25,50,6.6,False
407,25,50,6.6,False
401,25,50,6.61,False
395,25,50,6.61,False
389,25,50,6.61,False
384,25,50,6.61,False
378,25,50,6.61,False
371,25,50,6.61,False
366,25,50,6.61,False
358,25,50,6.61,False
353,25,50,6.61,False
347,25,50,6.61,False
340,25,50,6.62,False
334,25,50,6.62,False
328,25,50,6.62,False
321,25,50,6.62,False
315,25,50,6.62,False
309,25,50,6.62,False
303,25,50,6.62,False
297,25,50,6.62,False
291,25,50,6.62,False
285,25,50,6.62,False
279,25,50,6.63,False
272,25,50,6.63,False
266,25,50,6.63,False
260,25,50,6.63,False
254,25,50,6.63,False
248,25,50,6.63,False
242,25,50,6.63,False
236,25,50,6.63,False
230,25,50,6.63,False
224,25,50,6.63,False
217,25,50,6.64,False
212,25,50,6.64,False
205,25,50,6.64,False
199,25,50,6.64,False
194,25,50,6.64,False
187,25,50,6.64,False
181,25,50,6.64,False
175,25,50,6.64,False
168,25,50,6.64,False
163,25,50,6.64,False
157,25,50,6.65,False
